OBJECTID,NAME,CODE,AREA,GRID_REF,EASTING,NORTHING,LATITUDE,LONGITUDE,NAME0,STATUS,ID,FILE,AREA0,EASTING0,NORTHING0,GIS_DATE,VERSION,Shape__Area,Shape__Length,GlobalID
1087,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,30.7429628983746,381844.661543,89333.8529971,20171220,1,307429.628961563,4073.01298727266,1f465651-f77c-4451-a45b-a4549fc8e16d
1088,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,30.0634345041595,406742.438856,92831.809734,20171220,1,300634.345020294,4152.68587179547,25d24f61-4fe1-4204-a133-8fc33e294465
1089,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,29.1281070075246,405346.315756,94156.5309602,20171220,1,291281.070129395,5023.61230400731,f67b791b-9a3a-4336-86b0-0a1cf8f7566b
1090,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,28.6650276674986,381435.8698,91596.2819,20171220,1,286650.276748657,4344.63172238444,69aae315-236a-422a-b509-cdc4acfc2113
1091,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,28.4500475905577,401759.566606,95650.5128193,20171220,1,284500.475921631,2441.26832232341,b442679a-6bfa-43b1-a052-1d2902f8f68c
1092,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,25.7426199345946,394880.836501,92174.0950712,20171220,1,257426.19934845,4805.18385208725,57b3a464-5ad5-4c55-ac9d-0a96e3cc65f0
1093,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,25.3801532568509,398060.904553,90798.2809897,20171220,1,253801.532543182,3026.31769508979,34435362-ffb2-4eb9-83d2-74519ad970b1
1094,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,25.330271492156,409636.828947,106980.009425,20171220,1,253302.714923859,2832.24987206191,062dd391-0b71-4cc5-b50a-46e40a0aedf1
1095,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,24.9727600606922,386745.1243,88445.5655,20171220,1,249727.600606918,5371.07243205828,be2a69ce-871a-4d13-9f3b-f5e648d988c9
1096,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,24.6203934454743,413308.162445,99938.9687124,20171220,1,246203.934459686,2605.85619948702,6661108b-5f25-4a81-8c0f-71355bfe7a3d
1097,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,23.903181998263,384907.334604,89798.9889185,20171220,1,239031.82000351,2574.45541109777,388eda9c-d809-4ac6-8414-f700f4cca2ef
1098,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,23.5543026751124,396432.62918,80738.6223331,20171220,1,235543.026773453,2101.50333263482,37d7c37b-1973-4d70-affd-58493bf6d12a
1099,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,23.306083357554,400980.042589,84600.843706,20171220,1,233060.833566666,3297.47796280947,876a76f0-d6ef-4a1c-b1f4-e77e9e05dab4
1100,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,22.8443021055705,406111.251916,94777.8186288,20171220,1,228443.021011353,3306.32086155723,09f07949-c0a7-4741-bbfb-b601c2192f4f
1101,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,21.4709426403723,407698.251837,101781.984181,20171220,1,214709.426429749,1952.87328488486,ee29bd6e-ebf1-4d61-9534-1de10aa76355
1102,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,21.1492578938053,391145.79001,85965.9522129,20171220,1,211492.578958511,2399.51022049327,6e9b5fd6-0e53-4b75-94cf-c7a7de03c208
1103,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,20.4555930578877,398416.809306,83311.5738019,20171220,1,204555.930566788,4009.66225198955,b7c0dad4-3aa6-4b67-bcf9-a0a5ff8aac8a
1104,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,19.298731273456,409066.221642,106302.802911,20171220,1,192987.312721252,2373.32075985057,9b9895e9-cc68-4217-b1e8-61c3e0d866a8
1105,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,17.568820391011,407520.235308,107134.751223,20171220,1,175688.203907013,2262.48180775799,5fc2f824-ac8a-43c2-8162-0b31c44293db
1106,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,17.0321144333539,398183.164083,89494.5534215,20171220,1,170321.144298553,2008.36645816613,6062f8a1-c02a-46f0-8560-4e4ee491a3c1
1107,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,16.7063683076071,395903.244481,83801.1853182,20171220,1,167063.683076859,2008.02396152951,d9ba820d-20f2-44c1-a230-07909d10e32d
1108,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,16.2725718448128,399533.042746,85203.9635807,20171220,1,162725.718460083,3566.58561522071,c9663ac4-d999-48dc-9b8f-207efbd4e741
1109,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,16.2469853391066,407111.382453,105849.807555,20171220,1,162469.853401184,2010.22131510825,b535ba36-19ba-4180-a8e8-7cc4ba1c75bf
1110,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,14.5739009809668,380181.075461,86270.6112506,20171220,1,145739.009796143,1755.47270241978,f4111d15-760e-460b-879d-e54afd417829
1111,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,14.557873733818,387758.653348,88334.966719,20171220,1,145578.737333298,3226.5325987584,a65bf117-355f-4017-a4eb-4533614e91d3
1112,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,14.5114668316779,397087.441891,83914.4737255,20171220,1,145114.668325424,1991.60075710057,97428520-f639-4a19-95b9-faa5bd2420c1
1113,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,14.2879338964944,398593.407038,82783.4629038,20171220,1,142879.338960648,1509.34809000888,9a1461b6-9d65-4c49-a4ae-a2a234878a7b
1114,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,13.1059388166537,409016.419392,111555.30103,20171220,1,131059.388179779,2037.289736723,9f047028-b6d7-447b-9fdc-08e08b7ecb9e
1115,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,13.0201703053874,384536.106823,90637.9567476,20171220,1,130201.703071594,2644.23146652582,e58a59fc-5751-45f4-b9ea-ad2a6ff09164
1116,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,12.5736862846345,389005.37292,90586.5770475,20171220,1,125736.86284256,1484.99250513186,75655de7-fb80-4c1a-835d-c2f0dc7e377e
1117,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,12.4231027577925,399608.184155,97400.4423435,20171220,1,124231.027610779,1642.45909755875,e2303945-edc8-41e3-aaa5-acc32ae7b4f4
1118,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,11.3008406512034,410556.950545,107069.981056,20171220,1,113008.406539917,2811.36785982807,e8f56abc-3f9e-4309-a2a1-389eb738013a
1119,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,11.2446142603456,406472.656837,101857.307841,20171220,1,112446.142604828,1466.2376918376,94e8cebc-a62e-4ed1-9f88-fc22aabaf94b
1120,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,10.8008446015568,390864.901729,85622.1318225,20171220,1,108008.446037292,1472.63911451309,d2fef544-4c96-488e-b6a0-c725d14816e8
1121,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,10.5019644575182,386823.007848,88885.9568513,20171220,1,105019.644573212,1424.66629316145,9c29a4cf-a2b3-461c-bcb7-e4fe7f30e757
1122,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,10.4861983967036,406726.208217,96027.8775044,20171220,1,104861.983985901,2305.29054655872,7910686e-13c4-4193-a690-a9d7124fafc8
1123,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,10.4056628817418,409675.233031,98618.5950865,20171220,1,104056.628826141,1937.90270345712,5a0eea34-9a2d-449a-bb08-db32436f5a87
1124,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,9.80852154342093,410530.306294,104463.829195,20171220,1,98085.2154006958,1728.97002149669,fb773afe-6829-4d21-8846-3947989be8ab
1125,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,9.59394505502013,381940.888542,92293.1376295,20171220,1,95939.4505348206,2006.33663245726,6a562968-4f5c-4c25-ad61-5d14cc6e5a63
1126,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,9.2355744061831,409503.295302,112280.342433,20171220,1,92355.7440605164,1715.07669602583,8ead3ad7-7ab0-4f47-ad03-bbf79c73ac5c
1127,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,9.12420988572038,396655.2302,81012.1263,20171220,1,91242.0988502502,2590.47313460791,f002c89d-e917-48fb-8be2-576c918b3f87
1128,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,9.06032605800737,385740.099756,89410.541801,20171220,1,90603.2606582642,1942.57905024588,56096ae4-daa3-4d13-b5c2-a0b9cee82eb6
1129,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,8.89761931971831,404666.383343,103982.669493,20171220,1,88976.1932182312,2357.23132101683,57d4180d-56a6-4f91-b557-49a321056f14
1130,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,8.75732210823326,412972.735035,100020.884241,20171220,1,87573.2210998535,1392.02538820062,93758299-bbfc-4111-a084-9c1c55032bf4
1131,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,8.5473033433266,408626.619043,105894.842785,20171220,1,85473.0334320068,1225.85374324568,e1d933bb-83dd-4548-9193-97d2f5af6578
1132,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,8.0935775388076,412721.988286,98218.5543461,20171220,1,80935.7753791809,1174.38988480862,c518478a-662b-4571-a87f-6b7666dc2f91
1133,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,7.63633972943615,390844.283541,85146.2228987,20171220,1,76363.3972969055,1306.84746988933,ef5ce3f4-65b2-4193-96bf-43dcb3740a1d
1134,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,7.41982517636457,409800.523844,111680.88089,20171220,1,74198.2517662048,1629.16682502474,ca053045-8a0b-43de-984e-e34469c05b9f
1135,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,7.2906384885135,397313.597074,92723.2615782,20171220,1,72906.3848762512,1663.63873763504,71e1f6f9-4397-4918-98bf-9f538e84dce7
1136,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,6.77194477208466,389683.944322,91849.5368076,20171220,1,67719.4476776123,2018.86382283773,8a75a82f-80ac-469b-a981-5b6ffc2aa62c
1137,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,6.6832335718183,389215.927395,82132.4969487,20171220,1,66832.3357181549,1356.05354839516,713783b2-85fe-4dee-9b02-afe60abc29fc
1138,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,6.62705906833295,395043.221858,83169.5775572,20171220,1,66270.590681076,1199.31212959909,6e8f313a-9158-4c5c-a2e9-5284a60994e8
1139,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,6.50935652737058,398991.299624,84908.2309864,20171220,1,65093.5652656555,1259.23150668505,a58c6b3a-59a3-475c-90d2-f3564328fe4f
1140,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,6.17126688837444,389344.008273,85140.1863778,20171220,1,61712.6688785553,1729.70683509914,edda1183-274f-4b35-ac7d-0cac833777f5
1141,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,5.87496699379742,399476.693161,96846.2773433,20171220,1,58749.6699256897,1033.12674451217,3cb7fdff-1782-4ef7-8274-869dc7a96888
1142,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,5.32114538091757,409691.948192,111821.597392,20171220,1,53211.4538154602,1062.81607466592,24946287-27b8-4ded-8b7e-26219b90a1e0
1143,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,5.01472132929523,409303.485412,111474.626484,20171220,1,50147.2132911682,956.898946058626,8acac87a-7cf4-437c-8381-4c8dc8435472
1144,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,4.28691878088227,409348.460183,101077.191673,20171220,1,42869.1878128052,959.240333347642,29662e05-ef4e-44a2-9e90-e46812f2bd37
1145,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,4.20297652852129,389571.424049,93041.4518878,20171220,1,42029.7652893066,1014.53805115586,d515ee61-c0a6-4438-b69b-f090183f3660
1146,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,3.99987833538628,389333.130727,91575.1951398,20171220,1,39998.7833518982,1220.99980343232,03ec07d3-581c-4282-a210-f96182845db6
1147,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,3.71944773229833,390406.798967,92792.9130507,20171220,1,37194.4773597717,1572.60498761118,725816d5-91e0-401d-a4d7-48e236fad4fd
1148,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,3.24036351102293,387006.751883,83448.4621403,20171220,1,32403.6351089478,896.60110342245,368acf56-0257-4c0a-8519-a219dbfced8b
1149,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,2.50622723162581,404582.165815,104529.747902,20171220,1,25062.2723007202,1102.80047049828,ebb61e43-1d81-40d0-922e-86d90bfaf1e1
1150,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,3.01422568297931,379073.327263,87227.6882264,20171220,1,30142.2568340302,910.177756455858,71698d39-f58b-4db9-acd7-9ae705516520
1151,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,2.92484605272678,409558.105398,100923.716856,20171220,1,29248.4605293274,738.550058454569,363fe0db-2581-4b6c-988d-1761767f10cd
1152,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,2.82317720064669,382457.76513,91707.584333,20171220,1,28231.7719993591,1000.65739163175,5a8e1455-1a93-4c30-b7da-54b6d36c40e3
1153,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,2.70736596551812,390116.994968,92912.7192721,20171220,1,27073.6596488953,1532.30184702667,ec56166f-4f71-4725-8659-202b91545576
1154,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,2.63634450788418,396559.529394,83725.496192,20171220,1,26363.4450836182,875.999598144635,37a63ba6-c7f9-49b1-87c3-e094c82b160a
1155,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,2.62521367603091,397638.100932,95995.4561497,20171220,1,26252.1367645264,676.938417356485,30934a2d-269c-432b-a037-32853264908c
1156,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,2.0793411748208,392948.919389,91116.5152281,20171220,1,20793.4117393494,791.419222633978,2fb60e39-d820-45d1-a67e-ad978cee595f
1157,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,2.03943991195163,396960.837397,84886.367756,20171220,1,20394.3991260529,939.507898578466,6c4da20e-fba5-4050-a862-f15ad2538d0e
1158,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.99496666018618,404563.990597,104377.415837,20171220,1,19949.6666145325,682.513478247435,96c5611f-f393-4ce2-96c1-c26501637c39
1159,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.97914503520232,394438.976796,83748.8905842,20171220,1,19791.4503555298,766.986863633951,b8db4380-e7e4-4f9b-bd49-1650fc296b2c
1160,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.92550100704274,406795.883232,102021.340432,20171220,1,19255.0100784302,608.011415861077,0e6c721a-5b09-46d8-9132-8b6788963c13
1161,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.91951654905118,397056.619918,95907.8850196,20171220,1,19195.1654968262,570.29824271865,a9e01678-71e9-4d39-839c-9dc75fe9dd7f
1162,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.77408769129292,388486.990993,81998.5956652,20171220,1,17740.8769111633,605.041572587368,f6f2cba2-ea18-440d-b477-b6088f2234cc
1163,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.65105625265686,401071.63897,84112.929888,20171220,1,16510.562538147,658.411771356785,ef268538-cf0b-4e48-93e3-a6d82076394a
1164,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.5461196690726,406639.426167,101735.675248,20171220,1,15461.1967010498,634.808162082053,e99a57e0-a559-4a57-be74-592643291852
1165,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.45339608829017,386727.595346,84914.625454,20171220,1,14533.9608802795,616.029452578876,0000629a-e9d4-4dd8-8e5a-ed2ce506647f
1166,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.40747926385774,388207.987458,92568.0635084,20171220,1,14074.7926445007,849.278215502676,e3f4c453-c9c4-4687-9d30-7c05175e8c73
1167,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.32472533959155,410069.294733,112325.649371,20171220,1,13247.2533988953,564.019638255104,a31b6ef1-0435-4655-9e9b-056be40fbac5
1168,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.231699644931,391130.093395,91201.4569413,20171220,1,12316.9964447021,508.489207891904,a53080d2-07c3-4cd2-9841-fba8de292d99
1169,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.19126720498501,386878.095112,92041.4803927,20171220,1,11912.6720542908,487.318806211128,dc073912-e146-49da-9aa9-8bc3d4d483af
1170,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.14792252546093,381068.717238,92284.3829887,20171220,1,11479.2252845764,498.061170634834,a940f852-882c-4221-bf36-22d0d0d39750
1171,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.08809732568346,399261.031166,84297.4257966,20171220,1,10880.9732570648,645.939256526183,7fa9a61c-2cd2-4958-b717-588037da6247
1172,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.04742798015861,406801.063158,102153.696027,20171220,1,10474.2797966003,497.586057997503,9dc58e2c-8a15-4c48-b60e-b44daee290e5
1173,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,1.02610729347828,399267.549273,94411.1256195,20171220,1,10261.0729370117,435.118963626686,c02165e8-de0d-4eb5-bd70-53cba70a5b82
1174,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.956581073218461,398817.755844,83508.2579594,20171220,1,9565.81073951721,433.333776388997,c5e3e425-da05-4b3f-b575-5077df58f76e
1175,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.894917922663945,408084.829181,101751.367335,20171220,1,8949.17922973633,378.791904061992,35b4dde3-269f-4a15-bffa-342009ead0be
1176,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.864771479900373,399440.097463,84122.6167765,20171220,1,8647.71479797363,472.933930263326,bd444296-1edb-4c4e-8aa4-945ca4f99985
1177,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.84325880240419,409901.513785,112029.386021,20171220,1,8432.58802032471,378.081522071898,3eaf598d-3f72-4d6b-86fd-0001b46e0842
1178,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.804296340641815,385849.607673,89091.795182,20171220,1,8042.96342277527,621.935863618425,e740dbc6-fdf9-4b02-a111-8241d7bd2af8
1179,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.737184453536625,408833.780546,111250.500689,20171220,1,7371.84454727173,357.642439030987,4f0973f8-8266-4b8b-bd20-439802446e5a
1180,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.724025744501531,401482.271923,84695.7645917,20171220,1,7240.25745201111,422.002543564532,4f063e00-08c4-40bf-aa97-fb15c7cfc433
1181,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.639788767900849,386814.90838,91749.4804566,20171220,1,6397.88768005371,388.763942639357,30164d4b-0942-45b8-aa5d-5a1c605dc3e5
1182,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.617009722771214,398700.190678,84859.8338168,20171220,1,6170.09723091125,625.631187303914,8f11c3ca-35ec-4ee2-8a38-11d800323053
1183,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.508340011138629,398065.912669,83573.7082626,20171220,1,5083.4001159668,314.379179978352,3d5f2b72-bf74-416b-aaa4-f08f2194b532
1184,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.48264362946914,409843.073333,112210.83739,20171220,1,4826.43629455566,309.007435662962,3c70aea2-8f55-4e00-bc56-b55a76be95ad
1185,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.441390514539233,399627.051874,84038.4694109,20171220,1,4413.9051361084,265.343290842001,4a49e133-7002-46c7-9818-b7dec1d550c4
1186,Dorset Heathlands,UK11021,6674.82305205,SY888834,388882.2427,83444.5079,50:39:02N,2:10:28W,,Listed,0,,0.31837368531572,395554.115885,86557.5911651,20171220,1,3183.73685264587,300.089016373651,dd832782-568a-4e54-a141-95008d13ad89
1187,Chesil Beach & the Fleet,UK11012,747.37079674372,SY620799,362078.175308,79952.1084853,50:37:04N,2:32:14W,,Listed,0,,747.37079674372,362078.175308,79952.1084853,20121214,1,7473707.96746826,35008.8044576496,66cb88ed-8c2c-416c-851d-bf8b42582a85
1188,Midland Meres & Mosses - Phase 1,UK11043,513.350607088613,SK025281,402567.2218,328134.7873,52:51:02N,1:58:12W,,Listed,0,,107.144837702195,402567.221779,328134.787327,20160711,1,1071448.37715912,5526.78374379065,527da06e-ad0d-43bb-a3d3-f15118052e87
1189,Midland Meres & Mosses - Phase 1,UK11043,513.350607088613,SK025281,402567.2218,328134.7873,52:51:02N,1:58:12W,,Listed,0,,90.3145009311832,375416.09747,380138.513492,20160711,1,903145.009353638,6990.29715638095,cbf4d75f-8dd9-4070-92a8-e196f60e2836
1190,Midland Meres & Mosses - Phase 1,UK11043,513.350607088613,SK025281,402567.2218,328134.7873,52:51:02N,1:58:12W,,Listed,0,,52.273797517797,350187.09831,307989.749507,20160711,1,522737.975166321,4190.62875374856,d045080e-3270-4308-84cc-fc51887c9561
